order_line_key,order_id,order_date,ship_date,order_timestamp,customer_key,product_key,location_key,ship_mode,quantity,sales_amount,discount_pct,profit_amount
OL_012793,ORD_012793,2025-06-30,2025-07-04,2025-06-30 23:23:30,CUST_0472,PRD_0088,LOC_005,Second Class,3,418.5,0.0,134.01
OL_012794,ORD_012794,2025-03-05,2025-03-10,2025-03-05 18:23:14,CUST_0018,PRD_0096,LOC_004,Standard Class,7,780.69,0.02,165.88
OL_012795,ORD_012795,2024-04-11,2024-04-13,2024-04-11 18:07:03,CUST_0278,PRD_0001,LOC_002,First Class,6,5076.27,0.1,1895.79
OL_012796,ORD_012796,2025-11-10,2025-11-11,2025-11-10 09:34:10,CUST_0604,PRD_0046,LOC_008,Second Class,5,311.46,0.3,18.81
OL_012797,ORD_012797,2025-02-01,2025-02-05,2025-02-01 15:56:08,CUST_0472,PRD_0075,LOC_006,Standard Class,4,282.63,0.3,9.15
OL_012798,ORD_012798,2025-07-01,2025-07-04,2025-07-01 18:28:29,CUST_0076,PRD_0114,LOC_006,Second Class,6,2609.49,0.22,-91.95
OL_012799,ORD_012799,2024-06-16,2024-06-17,2024-06-16 18:38:53,CUST_0377,PRD_0066,LOC_003,Second Class,4,37.51,0.1,8.51
OL_012800,ORD_012800,2024-04-28,2024-04-29,2024-04-28 06:07:29,CUST_0073,PRD_0061,LOC_008,Standard Class,3,299.54,0.2,26.36
OL_012801,ORD_012801,2025-06-30,2025-07-05,2025-06-30 04:13:41,CUST_0315,PRD_0096,LOC_005,First Class,2,149.42,0.35,-26.24
OL_012802,ORD_012802,2025-05-27,2025-06-01,2025-05-27 12:43:35,CUST_0613,PRD_0045,LOC_001,First Class,3,170.62,0.2,29.8
OL_012803,ORD_012803,2024-07-20,2024-07-21,2024-07-20 01:09:26,CUST_0225,PRD_0113,LOC_003,Standard Class,6,787.03,0.2,27.37
OL_012804,ORD_012804,2025-07-02,2025-07-03,2025-07-02 01:16:31,CUST_0378,PRD_0010,LOC_004,Standard Class,7,6785.67,0.1,2278.16
OL_012805,ORD_012805,2025-02-12,2025-02-15,2025-02-12 10:50:53,CUST_0422,PRD_0090,LOC_003,Second Class,5,717.85,0.0,237.85
OL_012806,ORD_012806,2024-09-09,2024-09-10,2024-09-09 13:02:23,CUST_0678,PRD_0084,LOC_001,Standard Class,5,102.02,0.1,23.72
OL_012807,ORD_012807,2025-07-23,2025-07-24,2025-07-23 00:09:27,CUST_0096,PRD_0031,LOC_003,Standard Class,5,1867.95,0.0,841.75
OL_012808,ORD_012808,2025-04-27,2025-04-29,2025-04-27 14:41:33,CUST_0459,PRD_0065,LOC_001,Standard Class,5,103.1,0.0,27.65
OL_012809,ORD_012809,2025-02-14,2025-02-15,2025-02-14 21:39:24,CUST_0033,PRD_0015,LOC_002,Standard Class,5,1138.53,0.15,424.63
OL_012810,ORD_012810,2025-07-16,2025-07-21,2025-07-16 21:53:27,CUST_0089,PRD_0083,LOC_006,Standard Class,7,227.88,0.15,52.74
OL_012811,ORD_012811,2025-03-14,2025-03-15,2025-03-14 04:07:08,CUST_0187,PRD_0092,LOC_005,Standard Class,7,8413.98,0.07,1435.82
OL_012812,ORD_012812,2025-10-31,2025-11-01,2025-10-31 23:06:29,CUST_0582,PRD_0119,LOC_004,Standard Class,4,6262.34,0.14,182.22
OL_012813,ORD_012813,2025-08-09,2025-08-11,2025-08-09 23:10:35,CUST_0042,PRD_0082,LOC_010,Standard Class,2,51.74,0.0,18.56
OL_012814,ORD_012814,2024-09-17,2024-09-18,2024-09-17 10:07:58,CUST_0750,PRD_0003,LOC_001,Standard Class,1,1171.97,0.0,473.34
OL_012815,ORD_012815,2025-01-06,2025-01-08,2025-01-06 01:56:23,CUST_0363,PRD_0097,LOC_006,Standard Class,5,8149.03,0.03,1260.48
OL_012816,ORD_012816,2025-11-18,2025-11-19,2025-11-18 01:11:05,CUST_0667,PRD_0088,LOC_006,Same Day,2,251.1,0.1,61.44
OL_012817,ORD_012817,2025-09-26,2025-09-29,2025-09-26 07:36:24,CUST_0189,PRD_0074,LOC_005,Second Class,2,86.38,0.15,13.5
OL_012818,ORD_012818,2024-06-01,2024-06-04,2024-06-01 14:14:39,CUST_0289,PRD_0102,LOC_003,Standard Class,5,2619.46,0.06,454.61
OL_012819,ORD_012819,2024-07-20,2024-07-23,2024-07-20 05:43:22,CUST_0582,PRD_0082,LOC_005,Standard Class,6,155.22,0.0,55.68
OL_012820,ORD_012820,2024-09-22,2024-09-26,2024-09-22 17:16:06,CUST_0320,PRD_0075,LOC_005,First Class,6,605.64,0.0,195.42
OL_012821,ORD_012821,2025-09-16,2025-09-19,2025-09-16 15:43:09,CUST_0424,PRD_0118,LOC_002,Standard Class,3,630.0,0.22,-41.01
OL_012822,ORD_012822,2025-10-22,2025-10-25,2025-10-22 04:26:23,CUST_0637,PRD_0061,LOC_003,Same Day,4,424.35,0.15,60.11
OL_012823,ORD_012823,2025-07-31,2025-08-03,2025-07-31 15:27:56,CUST_0552,PRD_0108,LOC_004,Standard Class,4,1016.65,0.16,97.33
OL_012824,ORD_012824,2024-07-21,2024-07-24,2024-07-21 05:56:01,CUST_0662,PRD_0109,LOC_004,Standard Class,5,614.92,0.34,-106.28
OL_012825,ORD_012825,2025-09-21,2025-09-25,2025-09-21 21:22:11,CUST_0084,PRD_0043,LOC_002,Standard Class,3,294.17,0.1,70.31
OL_012826,ORD_012826,2024-02-06,2024-02-07,2024-02-06 19:07:05,CUST_0517,PRD_0111,LOC_003,Second Class,5,3442.02,0.18,159.77
OL_012827,ORD_012827,2024-11-18,2024-11-19,2024-11-18 13:55:50,CUST_0510,PRD_0076,LOC_006,Standard Class,2,203.9,0.1,52.96
OL_012828,ORD_012828,2024-10-02,2024-10-03,2024-10-02 11:06:21,CUST_0517,PRD_0094,LOC_007,Standard Class,1,782.53,0.36,-239.41
OL_012829,ORD_012829,2025-03-07,2025-03-08,2025-03-07 00:51:09,CUST_0493,PRD_0081,LOC_007,Same Day,4,470.88,0.0,123.76
OL_012830,ORD_012830,2025-03-24,2025-03-28,2025-03-24 07:25:21,CUST_0582,PRD_0018,LOC_005,Standard Class,4,1636.88,0.0,649.48
OL_012831,ORD_012831,2024-06-21,2024-06-26,2024-06-21 23:35:00,CUST_0669,PRD_0062,LOC_001,Standard Class,4,307.22,0.1,85.06
OL_012832,ORD_012832,2024-06-09,2024-06-12,2024-06-09 20:18:12,CUST_0197,PRD_0097,LOC_002,Standard Class,7,9127.49,0.22,-516.48
OL_012833,ORD_012833,2025-08-01,2025-08-06,2025-08-01 17:51:15,CUST_0096,PRD_0116,LOC_007,Standard Class,3,2437.57,0.25,-64.1
OL_012834,ORD_012834,2024-03-16,2024-03-21,2024-03-16 03:58:18,CUST_0070,PRD_0094,LOC_003,Second Class,1,1065.11,0.13,43.17
OL_012835,ORD_012835,2025-02-02,2025-02-06,2025-02-02 19:18:45,CUST_0132,PRD_0120,LOC_006,First Class,2,2972.19,0.06,413.69
OL_012836,ORD_012836,2024-06-01,2024-06-04,2024-06-01 00:58:24,CUST_0558,PRD_0070,LOC_006,Standard Class,5,703.65,0.0,241.75
OL_012837,ORD_012837,2024-08-19,2024-08-20,2024-08-19 12:36:13,CUST_0355,PRD_0098,LOC_005,Standard Class,7,5892.65,0.23,-327.48
OL_012838,ORD_012838,2024-07-22,2024-07-26,2024-07-22 05:13:49,CUST_0300,PRD_0028,LOC_003,Standard Class,4,341.76,0.0,149.12
OL_012839,ORD_012839,2025-06-13,2025-06-16,2025-06-13 20:15:16,CUST_0717,PRD_0029,LOC_001,Standard Class,2,474.83,0.2,141.95
OL_012840,ORD_012840,2024-12-28,2024-12-30,2024-12-28 18:29:48,CUST_0709,PRD_0011,LOC_007,First Class,6,1642.98,0.0,711.96
OL_012841,ORD_012841,2024-08-05,2024-08-08,2024-08-05 12:58:51,CUST_0455,PRD_0117,LOC_003,Standard Class,3,4376.69,0.13,524.78
OL_012842,ORD_012842,2025-08-17,2025-08-22,2025-08-17 15:56:03,CUST_0382,PRD_0001,LOC_003,First Class,7,5593.3,0.15,1882.74
OL_012843,ORD_012843,2024-03-23,2024-03-24,2024-03-23 08:55:56,CUST_0227,PRD_0047,LOC_002,Second Class,2,258.42,0.0,73.42
OL_012844,ORD_012844,2025-07-12,2025-07-17,2025-07-12 01:03:08,CUST_0383,PRD_0039,LOC_007,Standard Class,7,4610.18,0.15,1593.6
OL_012845,ORD_012845,2024-07-05,2024-07-09,2024-07-05 08:54:04,CUST_0350,PRD_0031,LOC_010,First Class,5,1307.56,0.3,281.36
OL_012846,ORD_012846,2025-10-14,2025-10-15,2025-10-14 03:56:45,CUST_0008,PRD_0064,LOC_005,Standard Class,6,662.46,0.0,187.56
OL_012847,ORD_012847,2024-01-07,2024-01-08,2024-01-07 23:01:19,CUST_0603,PRD_0013,LOC_004,Standard Class,5,4532.4,0.0,1737.05
OL_012848,ORD_012848,2025-03-22,2025-03-25,2025-03-22 03:24:53,CUST_0371,PRD_0110,LOC_005,First Class,4,4172.18,0.14,213.9
OL_012849,ORD_012849,2025-04-30,2025-05-01,2025-04-30 08:51:23,CUST_0190,PRD_0111,LOC_004,First Class,5,2815.02,0.33,-467.23
OL_012850,ORD_012850,2025-04-04,2025-04-09,2025-04-04 07:15:50,CUST_0565,PRD_0044,LOC_003,Same Day,2,34.16,0.1,6.44
OL_012851,ORD_012851,2025-08-07,2025-08-08,2025-08-07 05:24:17,CUST_0375,PRD_0062,LOC_010,Second Class,3,230.42,0.1,63.8
OL_012852,ORD_012852,2024-04-11,2024-04-15,2024-04-11 04:10:49,CUST_0275,PRD_0109,LOC_010,Standard Class,6,1059.35,0.05,193.91
OL_012853,ORD_012853,2024-11-09,2024-11-10,2024-11-09 03:17:20,CUST_0198,PRD_0070,LOC_006,Same Day,1,140.73,0.0,48.35
OL_012854,ORD_012854,2025-09-05,2025-09-07,2025-09-05 16:22:09,CUST_0060,PRD_0031,LOC_001,Standard Class,6,2241.54,0.0,1010.1
OL_012855,ORD_012855,2025-09-22,2025-09-26,2025-09-22 21:20:33,CUST_0423,PRD_0086,LOC_004,Same Day,1,109.44,0.1,22.92
OL_012856,ORD_012856,2025-02-06,2025-02-08,2025-02-06 20:07:52,CUST_0315,PRD_0043,LOC_002,Second Class,2,174.32,0.2,25.08
OL_012857,ORD_012857,2025-03-22,2025-03-27,2025-03-22 08:58:24,CUST_0042,PRD_0067,LOC_006,Second Class,1,47.02,0.2,4.52
OL_012858,ORD_012858,2025-07-11,2025-07-13,2025-07-11 20:58:18,CUST_0642,PRD_0067,LOC_004,Standard Class,6,317.41,0.1,62.41
OL_012859,ORD_012859,2025-07-19,2025-07-23,2025-07-19 01:36:12,CUST_0635,PRD_0097,LOC_004,Standard Class,1,1438.12,0.14,60.41
OL_012860,ORD_012860,2025-09-22,2025-09-27,2025-09-22 11:25:40,CUST_0412,PRD_0048,LOC_010,Standard Class,6,345.02,0.15,59.78
OL_012861,ORD_012861,2025-08-24,2025-08-28,2025-08-24 22:49:06,CUST_0667,PRD_0037,LOC_009,Second Class,6,945.67,0.3,149.11
OL_012862,ORD_012862,2024-11-08,2024-11-10,2024-11-08 03:11:27,CUST_0400,PRD_0048,LOC_003,Standard Class,4,230.01,0.15,39.85
OL_012863,ORD_012863,2025-05-14,2025-05-16,2025-05-14 21:45:34,CUST_0142,PRD_0063,LOC_006,Standard Class,1,92.22,0.1,23.76
OL_012864,ORD_012864,2025-01-24,2025-01-28,2025-01-24 01:10:03,CUST_0439,PRD_0025,LOC_009,Standard Class,6,3929.57,0.2,1143.95
OL_012865,ORD_012865,2024-04-15,2024-04-20,2024-04-15 15:41:55,CUST_0274,PRD_0020,LOC_010,Standard Class,2,1168.82,0.3,277.22
OL_012866,ORD_012866,2025-08-11,2025-08-16,2025-08-11 09:29:52,CUST_0377,PRD_0071,LOC_007,Same Day,7,68.48,0.15,13.39
OL_012867,ORD_012867,2025-04-18,2025-04-19,2025-04-18 21:25:54,CUST_0763,PRD_0042,LOC_001,Standard Class,5,582.12,0.2,59.77
OL_012868,ORD_012868,2024-03-01,2024-03-05,2024-03-01 11:51:20,CUST_0304,PRD_0023,LOC_007,Standard Class,2,1326.98,0.3,254.24
OL_012869,ORD_012869,2025-05-28,2025-05-30,2025-05-28 15:55:38,CUST_0184,PRD_0081,LOC_005,Second Class,1,105.95,0.1,19.17
OL_012870,ORD_012870,2024-07-26,2024-07-28,2024-07-26 03:29:37,CUST_0100,PRD_0066,LOC_003,Standard Class,2,20.84,0.0,6.34
OL_012871,ORD_012871,2024-03-10,2024-03-12,2024-03-10 00:53:57,CUST_0702,PRD_0040,LOC_009,Standard Class,5,789.27,0.15,217.12
OL_012872,ORD_012872,2025-04-21,2025-04-23,2025-04-21 00:32:08,CUST_0016,PRD_0105,LOC_006,Standard Class,1,332.09,0.08,34.2
OL_012873,ORD_012873,2025-06-25,2025-06-26,2025-06-25 05:13:49,CUST_0713,PRD_0056,LOC_009,Standard Class,4,474.0,0.0,166.72
OL_012874,ORD_012874,2025-02-22,2025-02-27,2025-02-22 02:28:10,CUST_0060,PRD_0020,LOC_001,Standard Class,7,5844.09,0.0,2723.49
OL_012875,ORD_012875,2024-01-07,2024-01-11,2024-01-07 17:31:28,CUST_0596,PRD_0100,LOC_008,Second Class,7,4318.48,0.23,-119.59
OL_012876,ORD_012876,2025-04-04,2025-04-09,2025-04-04 17:41:03,CUST_0253,PRD_0057,LOC_006,First Class,2,136.03,0.1,31.89
OL_012877,ORD_012877,2024-01-08,2024-01-10,2024-01-08 17:11:49,CUST_0221,PRD_0104,LOC_003,Standard Class,5,818.09,0.21,-20.91
OL_012878,ORD_012878,2025-10-21,2025-10-24,2025-10-21 04:40:19,CUST_0152,PRD_0053,LOC_009,Same Day,4,95.17,0.2,8.05
OL_012879,ORD_012879,2024-07-16,2024-07-20,2024-07-16 03:46:17,CUST_0107,PRD_0042,LOC_008,Standard Class,4,582.12,0.0,164.24
OL_012880,ORD_012880,2025-09-10,2025-09-13,2025-09-10 19:27:51,CUST_0062,PRD_0054,LOC_006,Second Class,1,47.0,0.15,8.34
OL_012881,ORD_012881,2024-01-14,2024-01-19,2024-01-14 04:10:37,CUST_0127,PRD_0091,LOC_010,Standard Class,3,4438.79,0.2,196.88
OL_012882,ORD_012882,2024-04-01,2024-04-04,2024-04-01 22:00:22,CUST_0493,PRD_0118,LOC_008,Standard Class,5,1118.6,0.17,0.25
OL_012883,ORD_012883,2024-12-22,2024-12-26,2024-12-22 05:40:46,CUST_0472,PRD_0084,LOC_005,Standard Class,5,90.68,0.2,12.38
OL_012884,ORD_012884,2025-07-08,2025-07-11,2025-07-08 07:53:55,CUST_0236,PRD_0099,LOC_001,Standard Class,3,4523.48,0.14,289.73
OL_012885,ORD_012885,2025-11-04,2025-11-08,2025-11-04 16:57:33,CUST_0573,PRD_0036,LOC_006,First Class,7,1648.22,0.0,708.54
OL_012886,ORD_012886,2025-02-25,2025-02-28,2025-02-25 15:30:01,CUST_0613,PRD_0059,LOC_004,Second Class,2,74.31,0.15,15.47
OL_012887,ORD_012887,2024-09-14,2024-09-17,2024-09-14 15:19:52,CUST_0776,PRD_0059,LOC_006,Standard Class,4,157.36,0.1,39.68
OL_012888,ORD_012888,2024-02-17,2024-02-19,2024-02-17 06:55:50,CUST_0372,PRD_0021,LOC_001,Second Class,5,979.61,0.3,250.86
OL_012889,ORD_012889,2025-04-08,2025-04-09,2025-04-08 11:38:43,CUST_0315,PRD_0037,LOC_008,Standard Class,2,360.26,0.2,94.74
OL_012890,ORD_012890,2024-10-05,2024-10-09,2024-10-05 17:21:44,CUST_0768,PRD_0078,LOC_008,Standard Class,4,502.04,0.0,173.04
OL_012891,ORD_012891,2025-10-07,2025-10-08,2025-10-07 13:06:02,CUST_0746,PRD_0026,LOC_007,Standard Class,1,929.75,0.0,387.27
OL_012892,ORD_012892,2025-01-21,2025-01-25,2025-01-21 05:04:55,CUST_0735,PRD_0032,LOC_008,Standard Class,4,2762.36,0.0,1109.4
OL_012893,ORD_012893,2025-07-12,2025-07-15,2025-07-12 05:08:36,CUST_0518,PRD_0036,LOC_002,Standard Class,5,941.84,0.2,270.64
OL_012894,ORD_012894,2025-08-26,2025-08-27,2025-08-26 09:42:48,CUST_0526,PRD_0077,LOC_005,Standard Class,7,985.88,0.0,331.17
OL_012895,ORD_012895,2024-04-02,2024-04-05,2024-04-02 07:08:24,CUST_0735,PRD_0064,LOC_007,First Class,1,99.37,0.1,20.22
OL_012896,ORD_012896,2024-12-09,2024-12-10,2024-12-09 20:41:24,CUST_0398,PRD_0013,LOC_006,Standard Class,3,2719.44,0.0,1042.23
OL_012897,ORD_012897,2025-09-25,2025-09-30,2025-09-25 03:18:58,CUST_0183,PRD_0064,LOC_005,Standard Class,3,298.11,0.1,60.66
OL_012898,ORD_012898,2024-11-20,2024-11-23,2024-11-20 15:03:42,CUST_0783,PRD_0007,LOC_004,First Class,7,1743.39,0.2,489.34
OL_012899,ORD_012899,2025-03-27,2025-03-29,2025-03-27 05:57:13,CUST_0668,PRD_0071,LOC_006,First Class,7,80.57,0.0,25.48
OL_012900,ORD_012900,2025-09-11,2025-09-15,2025-09-11 01:49:51,CUST_0060,PRD_0115,LOC_001,Second Class,6,4939.8,0.06,909.78
OL_012901,ORD_012901,2024-06-25,2024-06-28,2024-06-25 08:58:44,CUST_0096,PRD_0091,LOC_001,Standard Class,7,9547.53,0.26,-350.26
OL_012902,ORD_012902,2025-09-26,2025-10-01,2025-09-26 01:54:23,CUST_0702,PRD_0084,LOC_004,Standard Class,2,45.34,0.0,14.02
OL_012903,ORD_012903,2024-10-21,2024-10-23,2024-10-21 10:52:42,CUST_0262,PRD_0072,LOC_005,Standard Class,2,268.58,0.0,76.58
OL_012904,ORD_012904,2025-04-13,2025-04-15,2025-04-13 23:39:53,CUST_0575,PRD_0037,LOC_003,Second Class,3,675.48,0.0,277.2
OL_012905,ORD_012905,2024-08-25,2024-08-28,2024-08-25 16:45:36,CUST_0096,PRD_0076,LOC_007,First Class,5,481.44,0.15,104.09
OL_012906,ORD_012906,2025-03-02,2025-03-05,2025-03-02 08:46:52,CUST_0142,PRD_0083,LOC_010,First Class,3,91.92,0.2,16.86
OL_012907,ORD_012907,2024-02-22,2024-02-25,2024-02-22 19:15:17,CUST_0590,PRD_0078,LOC_002,Standard Class,6,753.06,0.0,259.56
OL_012908,ORD_012908,2024-03-07,2024-03-09,2024-03-07 04:49:53,CUST_0774,PRD_0101,LOC_005,Standard Class,6,5178.4,0.35,-1448.72
OL_012909,ORD_012909,2024-11-08,2024-11-10,2024-11-08 19:34:12,CUST_0423,PRD_0107,LOC_010,First Class,5,1873.7,0.06,316.7
OL_012910,ORD_012910,2024-08-29,2024-09-03,2024-08-29 11:03:04,CUST_0044,PRD_0048,LOC_010,Standard Class,2,108.24,0.2,13.16
OL_012911,ORD_012911,2025-04-26,2025-04-27,2025-04-26 05:53:16,CUST_0201,PRD_0082,LOC_005,Standard Class,4,103.48,0.0,37.12
OL_012912,ORD_012912,2024-02-11,2024-02-15,2024-02-11 08:49:41,CUST_0182,PRD_0111,LOC_008,Standard Class,2,1635.33,0.02,322.43
OL_012913,ORD_012913,2024-05-17,2024-05-18,2024-05-17 11:48:07,CUST_0742,PRD_0070,LOC_002,Second Class,5,598.1,0.15,136.2
OL_012914,ORD_012914,2024-06-12,2024-06-15,2024-06-12 15:48:29,CUST_0355,PRD_0110,LOC_008,Standard Class,6,6849.45,0.06,912.03
OL_012915,ORD_012915,2024-12-08,2024-12-10,2024-12-08 23:49:18,CUST_0755,PRD_0075,LOC_010,Second Class,4,403.76,0.0,130.28
OL_012916,ORD_012916,2024-07-04,2024-07-05,2024-07-04 12:04:12,CUST_0681,PRD_0098,LOC_003,Second Class,6,5661.44,0.14,329.9
OL_012917,ORD_012917,2024-04-29,2024-05-02,2024-04-29 03:50:18,CUST_0377,PRD_0025,LOC_003,Standard Class,3,2455.98,0.0,1063.17
OL_012918,ORD_012918,2025-04-16,2025-04-20,2025-04-16 15:11:25,CUST_0026,PRD_0072,LOC_002,Standard Class,6,725.17,0.1,149.17
OL_012919,ORD_012919,2025-07-01,2025-07-06,2025-07-01 23:21:54,CUST_0768,PRD_0075,LOC_004,Standard Class,2,141.32,0.3,4.58
OL_012920,ORD_012920,2025-06-01,2025-06-03,2025-06-01 20:34:54,CUST_0013,PRD_0040,LOC_003,Standard Class,4,742.84,0.0,285.12
OL_012921,ORD_012921,2024-07-22,2024-07-23,2024-07-22 06:54:58,CUST_0679,PRD_0057,LOC_005,Second Class,7,528.99,0.0,164.5
OL_012922,ORD_012922,2025-08-30,2025-09-03,2025-08-30 11:16:23,CUST_0351,PRD_0096,LOC_005,Standard Class,6,587.86,0.14,60.88
OL_012923,ORD_012923,2025-04-24,2025-04-26,2025-04-24 01:18:27,CUST_0262,PRD_0120,LOC_009,Second Class,4,5433.64,0.14,316.64
OL_012924,ORD_012924,2025-04-25,2025-04-26,2025-04-25 16:49:41,CUST_0350,PRD_0016,LOC_009,First Class,5,1399.28,0.1,486.68
OL_012925,ORD_012925,2024-06-13,2024-06-16,2024-06-13 22:56:49,CUST_0306,PRD_0012,LOC_004,Second Class,5,1137.15,0.0,468.15
OL_012926,ORD_012926,2024-07-01,2024-07-04,2024-07-01 11:29:00,CUST_0573,PRD_0060,LOC_007,Standard Class,7,432.43,0.1,123.87
OL_012927,ORD_012927,2025-01-16,2025-01-17,2025-01-16 09:55:43,CUST_0475,PRD_0032,LOC_005,Second Class,3,1761.0,0.15,521.28
OL_012928,ORD_012928,2024-06-28,2024-06-29,2024-06-28 20:05:08,CUST_0224,PRD_0009,LOC_007,Standard Class,5,4148.1,0.1,1588.0
OL_012929,ORD_012929,2025-06-03,2025-06-05,2025-06-03 11:04:34,CUST_0445,PRD_0001,LOC_007,Standard Class,7,6580.35,0.0,2869.79
OL_012930,ORD_012930,2024-08-11,2024-08-16,2024-08-11 10:32:56,CUST_0348,PRD_0080,LOC_008,Standard Class,5,167.4,0.0,55.05
OL_012931,ORD_012931,2024-05-08,2024-05-10,2024-05-08 06:21:38,CUST_0730,PRD_0021,LOC_002,Second Class,6,1427.44,0.15,552.94
OL_012932,ORD_012932,2024-05-07,2024-05-08,2024-05-07 06:44:56,CUST_0702,PRD_0029,LOC_008,Standard Class,5,1483.85,0.0,651.65
OL_012933,ORD_012933,2024-04-22,2024-04-24,2024-04-22 08:39:23,CUST_0526,PRD_0098,LOC_002,First Class,7,7330.58,0.05,1110.45
OL_012934,ORD_012934,2024-12-08,2024-12-10,2024-12-08 22:08:22,CUST_0759,PRD_0097,LOC_007,First Class,3,4338.21,0.14,205.08
OL_012935,ORD_012935,2024-01-04,2024-01-09,2024-01-04 12:39:20,CUST_0315,PRD_0104,LOC_010,Standard Class,7,1263.46,0.13,88.86
OL_012936,ORD_012936,2025-03-12,2025-03-15,2025-03-12 12:03:21,CUST_0086,PRD_0035,LOC_006,First Class,5,767.8,0.0,313.1
OL_012937,ORD_012937,2024-08-05,2024-08-07,2024-08-05 09:50:53,CUST_0046,PRD_0030,LOC_009,Same Day,5,1435.64,0.1,596.84
OL_012938,ORD_012938,2025-03-19,2025-03-22,2025-03-19 17:10:22,CUST_0661,PRD_0062,LOC_008,First Class,7,537.64,0.1,148.86
OL_012939,ORD_012939,2025-10-28,2025-10-29,2025-10-28 20:22:07,CUST_0323,PRD_0095,LOC_007,Second Class,1,1580.73,0.03,285.47
OL_012940,ORD_012940,2025-09-09,2025-09-14,2025-09-09 16:03:24,CUST_0682,PRD_0068,LOC_001,Standard Class,7,321.24,0.1,58.81
OL_012941,ORD_012941,2025-04-03,2025-04-04,2025-04-03 16:08:42,CUST_0383,PRD_0092,LOC_001,Standard Class,7,7112.63,0.22,134.47
OL_012942,ORD_012942,2024-11-12,2024-11-17,2024-11-12 16:36:38,CUST_0013,PRD_0075,LOC_009,Standard Class,1,70.66,0.3,2.29
OL_012943,ORD_012943,2025-06-08,2025-06-10,2025-06-08 17:01:40,CUST_0446,PRD_0103,LOC_007,Standard Class,5,4896.34,0.35,-1344.56
OL_012944,ORD_012944,2025-10-18,2025-10-20,2025-10-18 02:23:25,CUST_0502,PRD_0117,LOC_005,Standard Class,3,4141.6,0.18,289.69
OL_012945,ORD_012945,2025-01-30,2025-02-03,2025-01-30 21:00:38,CUST_0377,PRD_0039,LOC_001,Standard Class,2,1549.64,0.0,687.76
OL_012946,ORD_012946,2024-04-03,2024-04-06,2024-04-03 09:32:42,CUST_0666,PRD_0052,LOC_002,Standard Class,2,31.98,0.2,4.04
OL_012947,ORD_012947,2025-07-12,2025-07-15,2025-07-12 12:34:56,CUST_0547,PRD_0046,LOC_007,Standard Class,1,88.99,0.0,30.46
OL_012948,ORD_012948,2024-01-12,2024-01-17,2024-01-12 22:44:27,CUST_0310,PRD_0024,LOC_003,First Class,6,1264.62,0.0,592.56
OL_012949,ORD_012949,2025-07-12,2025-07-14,2025-07-12 18:54:09,CUST_0582,PRD_0043,LOC_004,First Class,2,217.9,0.0,68.66
OL_012950,ORD_012950,2024-03-23,2024-03-26,2024-03-23 12:01:43,CUST_0277,PRD_0074,LOC_008,First Class,4,203.24,0.0,57.48
OL_012951,ORD_012951,2024-04-08,2024-04-13,2024-04-08 15:20:56,CUST_0667,PRD_0084,LOC_003,Standard Class,3,68.01,0.0,21.03
OL_012952,ORD_012952,2025-07-20,2025-07-22,2025-07-20 02:49:18,CUST_0236,PRD_0117,LOC_005,Standard Class,7,9016.31,0.23,28.52
OL_012953,ORD_012953,2025-06-04,2025-06-07,2025-06-04 05:52:49,CUST_0565,PRD_0031,LOC_001,Standard Class,1,373.59,0.0,168.35
OL_012954,ORD_012954,2025-03-25,2025-03-28,2025-03-25 07:03:24,CUST_0355,PRD_0114,LOC_005,Standard Class,1,531.06,0.05,80.82
OL_012955,ORD_012955,2025-08-11,2025-08-13,2025-08-11 06:23:05,CUST_0095,PRD_0053,LOC_007,Standard Class,6,178.44,0.0,47.76
OL_012956,ORD_012956,2025-08-28,2025-08-29,2025-08-28 02:19:44,CUST_0534,PRD_0118,LOC_002,Standard Class,5,1286.32,0.05,167.97
OL_012957,ORD_012957,2024-12-29,2024-12-30,2024-12-29 20:22:06,CUST_0323,PRD_0031,LOC_006,Standard Class,4,1270.21,0.15,449.25
OL_012958,ORD_012958,2025-12-28,2025-12-31,2025-12-28 09:55:38,CUST_0536,PRD_0044,LOC_006,Standard Class,4,75.92,0.0,20.48
OL_012959,ORD_012959,2024-09-16,2024-09-20,2024-09-16 02:22:17,CUST_0455,PRD_0108,LOC_008,Second Class,4,1145.77,0.05,226.45
OL_012960,ORD_012960,2024-05-20,2024-05-23,2024-05-20 03:34:20,CUST_0043,PRD_0018,LOC_004,First Class,5,1739.19,0.15,504.94
OL_012961,ORD_012961,2025-08-25,2025-08-27,2025-08-25 12:07:31,CUST_0174,PRD_0095,LOC_009,Standard Class,7,11010.33,0.03,1943.51
OL_012962,ORD_012962,2024-11-09,2024-11-11,2024-11-09 19:53:30,CUST_0579,PRD_0056,LOC_005,Second Class,6,711.0,0.0,250.08
OL_012963,ORD_012963,2025-09-12,2025-09-13,2025-09-12 00:06:40,CUST_0391,PRD_0087,LOC_001,Second Class,7,628.04,0.2,115.29
OL_012964,ORD_012964,2024-03-04,2024-03-06,2024-03-04 10:19:22,CUST_0390,PRD_0065,LOC_001,Standard Class,6,123.72,0.0,33.18
OL_012965,ORD_012965,2024-04-11,2024-04-15,2024-04-11 03:08:17,CUST_0003,PRD_0007,LOC_009,Second Class,2,498.11,0.2,139.81
OL_012966,ORD_012966,2024-02-13,2024-02-15,2024-02-13 21:04:49,CUST_0263,PRD_0081,LOC_001,Standard Class,1,82.4,0.3,-4.38
